S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180510|019323    |101323    |130023    |102.7221  |2.7832    |0.4825    |0.3511    |100.6288  |2.0933    |          |
20180510|019324    |101324    |130024    |125.9505  |4.1587    |19.1299   |295.3390  |123.4192  |2.5313    |          |
20180510|019325    |101325    |130025    |120.5540  |3.9031    |14.9946   |156.6744  |118.4372  |2.1168    |          |
20180510|019401    |101401    |140001    |102.5404  |2.8518    |0.6446    |0.5212    |101.0218  |1.5186    |          |
20180510|019403    |101403    |140003    |104.5635  |3.1822    |2.4852    |4.3822    |103.1646  |1.3989    |          |
20180510|019405    |101405    |140005    |105.4590  |3.4984    |5.1253    |15.4065   |104.8293  |0.6297    |          |
20180510|019406    |101406    |140006    |103.4707  |3.2156    |2.6913    |5.0134    |103.0199  |0.4508    |          |
20180510|019408    |101408    |140008    |101.2243  |2.9110    |0.9291    |0.8830    |101.0361  |0.1882    |          |
20180510|019409    |101409    |140009    |109.6604  |3.9611    |11.3448   |81.1260   |109.4905  |0.1699    |          |
20180510|019410    |101410    |140010    |112.3855  |4.1664    |19.6265   |310.2257  |110.2616  |2.1239    |          |
20180510|019412    |101412    |140012    |104.5612  |3.4497    |5.3193    |16.6493   |102.9941  |1.5671    |          |
20180510|019413    |101413    |140013    |105.7613  |3.2250    |2.8342    |5.6113    |102.3250  |3.4363    |          |
20180510|019416    |101416    |140016    |112.0044  |4.0949    |15.2976   |163.1568  |110.6090  |1.3954    |          |
20180510|019417    |101417    |140017    |109.2969  |3.9431    |11.4575   |83.4054   |108.1679  |1.1290    |          |
20180510|019421    |101421    |140021    |102.7653  |3.7434    |5.5309    |17.8823   |102.1543  |0.6110    |          |
20180510|019424    |101424    |140024    |103.6844  |3.1784    |3.1480    |6.6885    |101.6570  |2.0274    |          |
20180510|019425    |101425    |140025    |103.6703  |4.0813    |15.8936   |172.9215  |103.5054  |0.1649    |          |
20180510|019426    |101426    |140026    |102.5784  |3.0130    |1.3979    |1.6711    |100.7119  |1.8665    |          |
20180510|019427    |101427    |140027    |103.3564  |4.1707    |20.0232   |322.7359  |101.4048  |1.9516    |          |
20180510|019429    |101429    |140029    |101.9793  |3.6832    |5.7228    |19.2127   |100.4920  |1.4873    |          |
20180510|019502    |101502    |150002    |101.2464  |3.2833    |3.4019    |7.6262    |100.2430  |1.0034    |          |
20180510|019503    |101503    |150003    |101.3593  |3.0015    |1.6607    |2.1996    |100.4978  |0.8615    |          |
20180510|019505    |101505    |150005    |100.2940  |3.6421    |6.0470    |21.1680   |99.9749   |0.3191    |          |
20180510|019507    |101507    |150007    |101.1501  |3.2867    |3.6160    |8.4891    |100.9076  |0.2425    |          |
20180510|019508    |101508    |150008    |101.6485  |3.9673    |12.1765   |92.8619   |101.4916  |0.1569    |          |
20180510|019510    |101510    |150010    |98.8252   |4.1346    |20.4110   |334.6766  |96.9996   |1.8256    |          |
20180510|019511    |101511    |150011    |102.9814  |3.0813    |1.9015    |2.7966    |100.0258  |2.9556    |          |
20180510|019512    |101512    |150012    |102.5166  |2.3998    |0.0856    |0.0455    |100.0185  |2.4981    |          |
20180510|019514    |101514    |150014    |101.6069  |3.6004    |3.7186    |9.1044    |98.8403   |2.7666    |          |
20180510|019516    |101516    |150016    |100.2464  |3.6450    |6.2252    |22.5710   |99.1405   |1.1059    |          |
20180510|019517    |101517    |150017    |98.6029   |4.0934    |16.2682   |182.6320  |97.4803   |1.1226    |          |
20180510|019519    |101519    |150019    |101.9662  |3.1951    |2.1716    |3.4775    |99.8585   |2.1077    |          |
20180510|019521    |101521    |150021    |96.9827   |4.0232    |12.5171   |98.0478   |96.4704   |0.5123    |          |
20180510|019522    |101522    |150022    |101.8922  |2.7101    |0.3654    |0.2447    |100.0602  |1.8320    |          |
20180510|019523    |101523    |150023    |95.8973   |3.6568    |6.5663    |24.6785   |95.6843   |0.2130    |          |
20180510|019525    |101525    |150025    |94.0251   |4.1178    |16.6522   |189.2019  |93.8099   |0.2152    |          |
20180510|019526    |101526    |150026    |100.0701  |3.4409    |4.0233    |10.4103   |98.3905   |1.6796    |          |
20180510|019528    |101528    |150028    |97.3127   |4.1049    |20.6493   |342.6000  |95.5116   |1.8011    |          |
20180510|019530    |101602    |160002    |99.1270   |3.1889    |2.5274    |4.4743    |98.3160   |0.8110    |          |
20180510|019531    |101603    |160003    |100.3069  |3.1169    |0.6988    |0.5830    |99.5873   |0.7196    |          |
20180510|019532    |101604    |160004    |95.8664   |3.5862    |6.7828    |26.4277   |95.0622   |0.8042    |          |
20180510|019534    |101606    |160006    |97.2093   |3.4762    |4.4323    |12.3077   |96.7949   |0.4144    |          |
20180510|019535    |101607    |160007    |97.9579   |3.3901    |2.7595    |5.1984    |97.7671   |0.1908    |          |
20180510|019536    |101608    |160008    |89.6948   |4.1554    |17.0094   |197.2260  |89.5405   |0.1543    |          |
20180510|019537    |101609    |160009    |99.7526   |2.9011    |0.9399    |0.8983    |99.6618   |0.0908    |          |
20180510|019538    |101610    |160010    |93.9179   |3.7957    |7.0180    |28.1390   |93.8702   |0.0477    |          |
20180510|019540    |101612    |160012    |102.4550  |2.2009    |0.0241    |0.0121    |100.0000  |2.4550    |          |
20180510|019541    |101613    |160013    |92.5624   |4.1398    |20.8210   |349.3088  |90.8492   |1.7132    |          |
20180510|019542    |101614    |160014    |100.3012  |3.4594    |4.5243    |13.0692   |97.6422   |2.6590    |          |
20180510|019543    |101615    |160015    |100.4317  |3.2350    |2.9292    |5.8676    |98.2464   |2.1853    |          |
20180510|019544    |101616    |160016    |101.1099  |3.1000    |1.1567    |1.2409    |99.1992   |1.9107    |          |
20180510|019545    |101617    |160017    |94.0052   |3.6916    |7.2047    |29.7715   |93.2845   |0.7207    |          |
20180510|019547    |101619    |160019    |85.8484   |4.1680    |17.2652   |203.6286  |85.1496   |0.6988    |          |
20180510|019548    |101620    |160020    |98.6763   |3.4200    |4.7539    |14.2129   |96.7777   |1.8986    |          |
20180510|019549    |101621    |160021    |98.2833   |3.3351    |3.1992    |6.8109    |96.9541   |1.3292    |          |
20180510|019550    |101622    |160022    |99.9453   |3.1900    |1.3986    |1.6660    |98.7156   |1.2297    |          |
20180510|019551    |101623    |160023    |92.2855   |3.7783    |7.4513    |31.6308   |92.2263   |0.0592    |          |
20180510|019553    |101625    |160025    |97.9665   |3.4672    |4.9503    |15.2668   |96.6288   |1.3377    |          |
20180510|019554    |101626    |160026    |87.3328   |4.1685    |21.0500   |357.8010  |85.7024   |1.6304    |          |
20180510|019555    |101701    |170001    |99.2595   |3.3679    |3.3958    |7.5785    |98.3205   |0.9390    |          |
20180510|019556    |101702    |170002    |100.1991  |3.1600    |1.6177    |2.1050    |99.3491   |0.8500    |          |
20180510|019558    |101704    |170004    |98.6084   |3.7000    |7.4277    |32.1561   |97.7607   |0.8477    |          |
20180510|019559    |101705    |170005    |96.8474   |4.0032    |17.0724   |201.6507  |96.0211   |0.8263    |          |
